-0.0208039814907886	-0.525870398779846	0.134352182628690
0.255947670962929	-0.879841318220971	0.117279591266698
-0.362269878925775	-1.60216801761276	-0.626607864367810
-0.00371629776467651	0.208117853206399	-0.0358800105446549
-0.201042532283719	-0.00385831482150643	-0.470206764165760
-0.0130264664894988	0.521622569080519	-0.173710881519653
-0.179244106090786	0.136025649855585	0.209580546127957
0.268758237141904	-0.305812578594660	1.21776142962870
-0.745401535224857	-0.850870445255448	-0.584921895428613
-2.50814062305314	0.276227677605877	0.000790286013476619
-2.38328896543568	-1.34412772025416	-3.58004224422159
-0.523479521106649	-0.0562597944787232	-3.26467853793975
