-0.0374245928772945	-0.125165129214449	0.0892516720914473
0.0395958414297271	-0.0489263203902377	0.0923401190996947
-0.309020444137068	-0.343619538495584	-0.322671159424400
-1.15408800792025	0.161908136339257	-0.176846948992543
-2.12394288444761	-0.886359341420250	-0.0855200788826793
-0.586848688105309	-0.000460664257863848	-1.63818535913085
-0.597467636026734	-0.0171024171516317	0.123917768425841
0.776371558802567	-0.298375303848612	0.768596849428716
-0.985592049507418	-0.334126598783931	-0.366588528585524
-0.00525367725260971	0.120420203926267	-0.0291685554438476
-0.102545032846133	-0.0152720950893104	-0.200285349626681
-0.0180922798290203	0.280995119299427	-0.106647957429495
